Time,Distance,angle,PosX,PosZ,AngleX,AngleY,AngleZ
15.69307,0,0.03956468,31.93125,8.64,18.54129,15.51515,-9.00515E-07
15.90859,0,0,31.93125,8.64,18.54138,15.51516,-6.753866E-07
16.12419,0,0,31.93125,8.64,18.54146,15.51517,-9.005159E-07
16.33917,0,0,31.93125,8.64,18.54154,15.51518,-2.251291E-07
16.55481,0,0,31.93125,8.64,18.54162,15.51519,0
16.7699,0,0,31.93125,8.64,18.5417,15.51519,-6.753879E-07
16.98527,0,0,31.93125,8.64,18.54179,15.5152,-6.753883E-07
17.20063,0,0,31.93125,8.64,18.54188,15.51521,-4.502591E-07
17.416,0,0,31.93125,8.64,18.54195,15.51522,-2.251296E-07
17.63137,0,0,31.93125,8.64,18.54204,15.51522,-6.753893E-07
17.84673,0,0,31.93125,8.64,18.54212,15.51523,-6.753895E-07
18.06229,0,0,31.93125,8.64,18.54221,15.51524,-2.2513E-07
18.2775,0,0,31.93125,8.64,18.5423,15.51525,-9.005204E-07
18.49294,0,0.07912936,31.93125,8.64,18.54238,15.51525,-9.005207E-07
18.7082,0,0.03956468,31.93125,8.64,18.54247,15.51526,-2.251303E-07
18.92357,0,0,31.93125,8.64,18.54256,15.51527,-4.502608E-07
19.13893,0,0,31.93125,8.64,18.54264,15.51528,-4.502611E-07
19.35431,0,0,31.93125,8.64,18.54272,15.51529,-2.251306E-07
19.56985,0,0,31.93125,8.64,18.54281,15.5153,0
19.78503,0,0,31.93125,8.64,18.54289,15.5153,-6.753926E-07
20.0004,0,0.03956468,31.93125,8.64,18.54297,15.51531,-4.50262E-07
20.21577,0,0,31.93125,8.64,18.54305,15.51532,-2.251311E-07
20.43113,0,0,31.93125,8.64,18.54313,15.51532,-2.251312E-07
20.6465,0,0.05595291,31.93125,8.64,18.54322,15.51533,-2.251313E-07
20.86187,0,0,31.93125,8.64,18.54331,15.51534,-2.251314E-07
21.07731,0,0,31.93125,8.64,18.54339,15.51535,-6.753946E-07
21.2926,0,0,31.93125,8.64,18.54348,15.51536,-4.502633E-07
21.50797,0,0,31.93125,8.64,18.54357,15.51537,-2.251317E-07
21.72352,0,0,31.93125,8.64,18.54365,15.51538,6.753957E-07
21.9387,0,0,31.93125,8.64,18.54374,15.51538,-4.50264E-07
22.15407,0,0,31.93125,8.64,18.522,15.4771,-2.70124E-06
22.36945,0,0.03956468,31.93125,8.64,18.51713,15.46851,-2.250969E-07
22.58481,0,0,31.93125,8.64,18.51641,15.46724,2.25096E-07
22.80017,0,0,31.93125,8.64,18.51631,15.46705,4.501917E-07
23.0085,0,0.03956468,31.93125,8.64,18.51629,15.46696,4.501917E-07
23.22357,0,0.07912936,31.93125,8.64,18.5163,15.46686,1.125479E-06
23.43909,0,0,31.93125,8.64,18.51629,15.46676,9.003834E-07
23.65431,0,0,31.93125,8.64,18.51629,15.46666,4.501917E-07
23.87023,0,0,31.93125,8.64,18.51629,15.46656,4.501917E-07
24.08531,0,0,31.93125,8.64,18.51629,15.46645,6.752876E-07
24.30041,0,0,31.93125,8.64,18.51629,15.46635,9.003835E-07
24.51598,0,0,31.93125,8.64,18.51629,15.46626,4.501917E-07
24.73115,0,0,31.93125,8.64,18.51629,15.46615,4.501917E-07
24.94662,0,0,31.93125,8.64,18.51629,15.46605,9.003834E-07
25.16187,0,0,31.93125,8.64,18.51629,15.46594,4.501917E-07
25.37724,0,0,31.93125,8.64,18.51629,15.46584,4.501917E-07
25.59261,0,0,31.93125,8.64,18.51629,15.46575,4.501917E-07
25.80797,0,0.07912936,31.93125,8.64,18.51629,15.46565,6.752875E-07
26.02335,0,0,31.93125,8.64,18.51629,15.46555,6.752875E-07
26.23871,0,0,31.93125,8.64,18.51629,15.46544,6.752875E-07
26.45407,0,0,31.93125,8.64,18.51629,15.46536,6.752875E-07
26.66971,0,0,31.93125,8.64,18.51629,15.46526,6.752875E-07
26.88481,0,0,31.93125,8.64,18.51629,15.46515,2.250958E-07
27.10018,0,0,31.93125,8.64,18.51629,15.46504,4.501917E-07
27.31554,0,0,31.93125,8.64,18.51629,15.46495,4.501917E-07
27.5309,0,0,31.93125,8.64,18.51629,15.46485,4.501917E-07
27.74627,0,0,31.93125,8.64,18.51629,15.46474,2.250958E-07
27.96164,0,0,31.93125,8.64,18.51629,15.46464,2.250958E-07
28.17701,0,0.07912936,31.93125,8.64,18.51629,15.46453,4.501917E-07
28.39277,0,0,31.93125,8.64,18.51629,15.46444,9.003834E-07
28.60783,0,0,31.93125,8.64,18.51629,15.46434,9.003834E-07
28.82311,0,0,31.93125,8.64,18.51629,15.46424,9.003834E-07
29.03848,0,0,31.93125,8.64,18.51629,15.46414,4.501917E-07
29.25384,0,0,31.93125,8.64,18.51629,15.46405,2.250958E-07
29.46921,0,0,31.93125,8.64,18.51629,15.46394,4.501917E-07
29.68457,0,0,31.93125,8.64,18.51629,15.46384,4.501917E-07
29.89995,0,0,31.93125,8.64,18.51629,15.46373,0
30.11531,0,0.03956468,31.93125,8.64,18.51629,15.46364,6.752875E-07
