Time,Distance,angle,PosX,PosZ,AngleX,AngleY,AngleZ
0,0,0,31.63,-0.68,0,22.70003,0
0.2132493,0.09726825,45.18011,31.63,-0.68,21.50794,18.66532,0.1918438
0.4223211,0.03830171,9.970703,31.63,-0.68,19.05512,28.27986,0.1245599
0.6229324,0.04443002,4.263441,31.63,-0.68,17.38904,32.20588,0.01976308
0.8376086,0,0.2036103,31.63,-0.68,17.23036,32.59397,0.002999895
1.04823,0,2.002671,31.63,-0.68,18.85107,31.43678,0.02012368
1.263728,0,8.290201,31.63,-0.68,25.05864,25.94012,0.0562725
1.479305,0,1.623814,31.63,-0.68,26.29167,24.87457,0.01051515
1.694333,0,0.03956468,31.63,-0.68,26.46744,24.72301,0.001895552
1.909702,0,1.631457,31.63,-0.68,25.61878,23.29894,359.9911
2.109996,0,1.651297,31.63,-0.68,24.75769,21.85068,-0.004090764
2.310516,0,0.118694,31.63,-0.68,24.6087,21.59723,-0.0007921024
2.514265,0,0,31.63,-0.68,24.58268,21.5529,-0.0001413001
2.72963,0,0,31.63,-0.68,24.57798,21.5449,-2.112381E-05
2.937321,0,0,31.63,-0.68,24.57729,21.54374,-3.285907E-06
3.152763,0,0,31.63,-0.68,24.57719,21.54358,0
3.368053,0,0,31.63,-0.68,24.57717,21.54348,9.388298E-07
3.583451,0,0,31.63,-0.68,24.57717,21.54337,0
3.798819,0,0,31.63,-0.68,24.57717,21.54325,4.694149E-07
4.014553,0,0,31.63,-0.68,24.57717,21.54315,9.388297E-07
4.229812,0,0.03956468,31.63,-0.68,24.57717,21.54304,4.694149E-07
4.445176,0,0,31.63,-0.68,24.57717,21.54293,0
4.660542,0,0,31.63,-0.68,24.57717,21.54281,4.694149E-07
4.865172,0,0,31.63,-0.68,24.57717,21.54271,4.694149E-07
5.074337,0,0,31.63,-0.68,24.57717,21.54261,4.694149E-07
5.275919,0,0,31.63,-0.68,24.57717,21.5425,0
5.491284,0,0,31.63,-0.68,24.57717,21.54239,4.694149E-07
5.706647,0,0,31.63,-0.68,24.57717,21.54228,9.388298E-07
5.922114,0,0,31.63,-0.68,24.57717,21.54217,9.388298E-07
6.138338,0,0,31.63,-0.68,24.57717,21.54205,-4.694149E-07
6.353703,0,0,31.63,-0.68,24.57717,21.54195,4.694149E-07
6.564827,0,0,31.63,-0.68,24.57717,21.54185,9.388297E-07
6.7809,0,0,31.63,-0.68,24.57717,21.54173,0
6.995524,0,0,31.63,-0.68,24.57717,21.54163,0
7.211462,0,0.07912936,31.63,-0.68,24.57717,21.54152,0
7.426825,0,0,31.63,-0.68,24.57717,21.5414,4.694149E-07
7.642191,0,0,31.63,-0.68,24.57717,21.54129,4.694149E-07
7.842507,0,0,31.63,-0.68,24.57717,21.54119,0
8.057878,0,0.03956468,31.63,-0.68,24.57717,21.54108,9.388298E-07
8.258962,0,0,31.63,-0.68,24.57717,21.54098,0
8.474413,0,0,31.63,-0.68,24.57717,21.54087,0
8.689703,0,0,31.63,-0.68,24.57717,21.54076,4.694149E-07
8.90506,0,0.03956468,31.63,-0.68,24.57717,21.54065,0
9.120423,0,0,31.63,-0.68,24.57717,21.54053,0
9.33579,0,0,31.63,-0.68,24.57717,21.54043,4.694149E-07
9.551157,0,0,31.63,-0.68,24.57717,21.54031,4.694149E-07
9.766522,0,0,31.63,-0.68,24.57717,21.54021,9.388298E-07
9.981915,0,0.03956468,31.63,-0.68,24.57717,21.54009,4.694149E-07
10.19726,0,0,31.63,-0.68,24.57717,21.53998,0
10.41263,0,0,31.63,-0.68,24.57717,21.53988,-4.694149E-07
10.62799,0,0.03956468,31.63,-0.68,24.57717,21.53977,0
10.8442,0,0,31.63,-0.68,24.57717,21.53966,0
11.05989,0,0,31.63,-0.68,24.57717,21.53955,4.694149E-07
11.27526,0,0,31.63,-0.68,24.57717,21.53945,4.694149E-07
11.49063,0,0.03956468,31.63,-0.68,24.57717,21.53933,0
11.70602,0,0,31.63,-0.68,24.57717,21.53922,4.694149E-07
11.92136,0,0,31.63,-0.68,24.57717,21.53912,1.408245E-06
12.13675,0,0,31.63,-0.68,24.57717,21.53901,9.388298E-07
12.35209,0,0,31.63,-0.68,24.57717,21.53891,0
12.56746,0,0,31.63,-0.68,24.57717,21.5388,4.694149E-07
12.78288,0,0.07912936,31.63,-0.68,24.57717,21.5387,0
12.99845,0,0,31.63,-0.68,24.57717,21.53858,4.694149E-07
13.21357,0,0,31.63,-0.68,24.57717,21.53848,4.694149E-07
13.42909,0,0,31.63,-0.68,24.57717,21.53836,0
13.6443,0,0,31.63,-0.68,24.57718,21.53826,4.694149E-07
13.85966,0,0,31.63,-0.68,24.57717,21.53815,9.388298E-07
14.07503,0,0,31.63,-0.68,24.57717,21.53805,4.694149E-07
14.29039,0,0,31.63,-0.68,24.57717,21.53794,-4.694149E-07
14.50577,0,0,31.63,-0.68,24.57717,21.53783,4.694149E-07
14.72113,0,0,31.63,-0.68,24.57717,21.53772,9.388298E-07
14.93658,0,0,31.63,-0.68,24.57717,21.53762,9.388298E-07
15.15186,0,0,31.63,-0.68,24.57717,21.53751,9.388298E-07
15.36723,0,0,31.63,-0.68,24.57717,21.5374,4.694149E-07
15.58281,0,0,31.63,-0.68,24.57717,21.53729,0
15.79796,0,0,31.63,-0.68,24.57717,21.53719,4.694149E-07
16.01347,0,0,31.63,-0.68,24.57717,21.53709,9.388297E-07
16.22869,0,0,31.63,-0.68,24.57717,21.53698,4.694149E-07
16.44406,0,0.07912936,31.63,-0.68,24.57717,21.53686,4.694149E-07
16.65943,0,0,31.63,-0.68,24.57717,21.53675,0
16.8748,0,0,31.63,-0.68,24.57717,21.53665,9.388298E-07
17.09033,0,0,31.63,-0.68,24.57717,21.53654,4.694149E-07
17.30553,0,0.03956468,31.63,-0.68,24.57717,21.53644,4.694149E-07
17.52098,0,0,31.63,-0.68,24.57717,21.53632,0
17.73627,0,0,31.63,-0.68,24.57717,21.53621,4.694149E-07
17.95163,0,0,31.63,-0.68,24.57717,21.5361,0
18.16699,0,0,31.63,-0.68,24.57717,21.53599,0
18.38236,0,0,31.63,-0.68,24.57717,21.53588,4.694149E-07
18.59783,0,0,31.63,-0.68,24.57717,21.53577,4.694149E-07
18.8131,0,0,31.63,-0.68,24.57717,21.53566,0
19.02848,0,0,31.63,-0.68,24.57717,21.53555,0
19.24403,0,0,31.63,-0.68,24.57717,21.53544,4.694149E-07
19.4592,0,0,31.63,-0.68,24.57717,21.53533,0
19.6747,0,0,31.63,-0.68,24.57717,21.53523,4.694149E-07
19.89025,0,0,31.63,-0.68,24.57717,21.53511,0
20.1053,0,0.03956468,31.63,-0.68,24.57717,21.53499,0
20.32066,0,0,31.63,-0.68,24.57717,21.53488,9.388298E-07
20.53603,0,0,31.63,-0.68,24.57717,21.53478,4.694149E-07
20.7514,0,0,31.63,-0.68,24.57717,21.53466,0
20.96676,0,0.03956468,31.63,-0.68,24.57717,21.53455,0
21.18218,0,0,31.63,-0.68,24.57717,21.53444,4.694149E-07
21.39777,0,0,31.63,-0.68,24.57717,21.53433,0
21.61286,0,0.2267868,31.63,-0.68,24.55798,21.59005,8.354307E-05
21.82823,0,3.99243,31.63,-0.68,27.69406,19.11862,0.04806276
22.04359,0,10.65132,31.63,-0.68,35.27202,11.75697,0.1540933
22.25204,0,11.59747,31.63,-0.68,36.38462,0.6459958,-0.001380546
22.46725,0,10.82756,31.63,-0.68,32.19236,350.6223,359.9202
22.68267,0,9.499742,31.63,-0.68,30.83944,358.4683,0.0326192
22.89799,0,9.890449,31.63,-0.68,28.5818,8.107302,0.04190455
23.11335,0,1.591231,31.63,-0.68,28.57426,9.557981,0.00692514
23.32871,0,0.3062962,31.63,-0.68,29.00091,9.840508,0.0007833797
23.54408,0,0,31.63,-0.68,29.04399,9.872327,0.000112551
23.75945,0,0,31.63,-0.68,29.05032,9.877003,1.611458E-05
23.97511,0,2.6147,31.63,-0.68,27.39255,11.76385,0.02536703
24.19018,0,21.97952,31.63,-0.68,26.22645,33.57757,0.004123942
24.40575,0,15.95266,31.63,-0.68,27.54712,49.45943,359.9644
24.62091,0,13.00494,31.63,-0.68,28.2936,38.42295,0.006495438
24.82187,0,22.43523,31.63,-0.68,27.61299,15.97317,359.9423
25.03694,0,11.1266,31.63,-0.68,26.36901,6.173813,359.9745
25.25231,0,11.00104,31.63,-0.68,26.19704,17.18311,-0.00306482
25.46769,0,4.176746,31.63,-0.68,26.37438,21.38223,-0.001700571
25.68316,0,0.4203737,31.63,-0.68,26.41157,21.99918,-0.0002878889
25.89841,0,2.297657,31.63,-0.68,26.17987,19.76891,359.9909
26.11377,0,10.28354,31.63,-0.68,23.77096,9.751856,359.9426
26.32914,0,3.720613,31.63,-0.68,23.95432,8.616132,359.9711
26.54451,0,14.20619,31.63,-0.68,27.88746,21.74242,359.9317
26.75987,0,5.491966,31.63,-0.68,27.54973,27.1585,-0.005641045
26.97524,0,3.324075,31.63,-0.68,26.82678,30.41527,0.004004927
27.1907,0,7.747205,31.63,-0.68,28.06085,38.06231,359.9789
27.40597,0,2.24566,31.63,-0.68,28.90037,40.01778,359.9936
27.62136,0,14.54048,31.63,-0.68,26.08652,25.73919,359.8984
27.83671,0,9.396649,31.63,-0.68,26.03311,16.38083,359.9847
28.05207,0,4.016686,31.63,-0.68,26.98919,18.61167,359.9814
28.26759,0,6.851143,31.63,-0.68,28.24552,14.91346,0.01404481
28.48282,0,9.965574,31.63,-0.68,28.67288,4.954046,0.009367201
28.69821,0,2.419473,31.63,-0.68,27.36408,3.92373,0.002169034
28.91354,0,8.474376,31.63,-0.68,18.93499,3.7192,359.989
29.12891,0,3.021115,31.63,-0.68,15.92055,3.245059,-0.003850926
29.34427,0,0.8044173,31.63,-0.68,16.312,3.733207,-0.001458359
29.5681,0,5.352356,31.63,-0.68,16.13155,358.5311,359.9774
29.78347,0,15.02494,31.63,-0.68,12.2041,344.0064,359.8762
29.99884,0,14.09505,31.63,-0.68,9.435499,330.2106,359.9214
30.2142,0,7.054447,31.63,-0.68,11.33081,324.2485,0.01110091
30.42957,0,9.198764,31.63,-0.68,18.21666,328.6545,359.9243
30.64496,0,20.17619,31.63,-0.68,21.44348,348.519,359.8458
30.8603,0,23.51432,31.63,-0.68,25.9112,11.49817,359.7292
31.07567,0,12.91579,31.63,-0.68,27.945,24.28401,359.8984
31.29104,0,4.423844,31.63,-0.68,27.59776,23.81376,359.9702
31.50668,0,5.853292,31.63,-0.68,25.74026,27.76622,0.01577132
31.72177,0,10.9831,31.63,-0.68,24.94481,38.72365,0.01888121
31.93714,0,4.488043,31.63,-0.68,24.9591,42.85868,0.002633054
32.1525,0,12.9864,31.63,-0.68,23.40776,29.92993,359.9293
32.36787,0,30.96243,31.63,-0.68,22.2807,358.9918,359.9258
32.58325,0,13.60709,31.63,-0.68,22.57828,345.4142,-0.004504625
32.79884,0,8.859903,31.63,-0.68,22.19823,337.4915,359.9686
33.01397,0,26.68339,31.63,-0.68,21.24901,310.8259,359.9493
33.22934,0,8.172529,31.63,-0.68,21.58611,302.6754,-0.002459774
33.4447,0,12.80532,31.63,-0.68,20.69618,289.8856,359.9619
33.66011,0,20.38789,31.63,-0.68,21.19116,269.5388,0.02406075
33.87543,0,4.412361,31.63,-0.68,21.66466,265.1237,0.008375495
34.0908,0,1.773082,31.63,-0.68,22.87008,264.0282,0.008205188
34.30617,0,7.491488,31.63,-0.68,29.71502,261.0692,0.03917226
34.52165,0.1363549,1.918961,31.51224,-0.6246908,31.54495,260.7457,0.006449662
