Time,Distance,angle,PosX,PosZ,AngleX,AngleY,AngleZ
19.35871,0.0001026392,5.817158,11.33851,9.932935,34.91356,286.3179,-4.164666E-06
19.57404,0.0007615089,5.543336,11.33851,9.932935,37.57344,291.207,0
19.78956,0.004184247,5.280663,11.33851,9.932936,40.10387,295.8582,-2.232444E-06
19.99647,11.809,13.42986,22.932,8.28,35.02744,290.1938,359.1239
20.21256,0.04229999,13.68927,22.932,8.28,27.55661,279.0411,359.7356
20.42727,0.04229999,1.980147,22.932,8.28,26.57617,277.3636,359.9586
20.64258,0.04229999,0.1350823,22.932,8.28,26.43501,277.1163,359.9939
20.85794,0.04229999,0,22.932,8.28,26.41433,277.0799,-0.0009027725
21.07331,0.03845453,0,22.932,8.28,26.41139,277.0747,-0.0001572901
21.28909,0.04229999,0,22.932,8.28,26.41085,277.0738,-2.287845E-05
21.50404,0.04229999,0,22.932,8.28,26.41078,277.0737,-2.859804E-06
21.71941,0.04229999,0,22.932,8.28,26.41076,277.0736,3.813071E-06
21.93477,0.03845453,0,22.932,8.28,26.41075,277.0736,2.859803E-06
22.15014,0.04229999,0,22.932,8.28,26.41075,277.0736,2.859803E-06
22.36575,0.04229999,0,22.932,8.28,26.41075,277.0736,2.859803E-06
22.58087,0.04229999,0,22.932,8.28,26.41075,277.0736,2.859803E-06
22.79624,0.03845453,0,22.932,8.28,26.41075,277.0736,2.859803E-06
23.01162,0.04229999,0.3538774,22.932,8.28,26.41642,277.4277,-7.626518E-05
23.22697,0.04229999,19.83712,22.932,8.28,26.32779,297.2713,0.01067751
23.44257,0.04229999,19.70009,22.932,8.28,26.73047,316.9564,359.9876
23.65771,0.04229999,3.039659,22.932,8.28,27.00811,320.0119,-0.003257199
23.87307,0.03845453,11.36843,22.932,8.28,26.10536,331.3757,0.06503516
24.08844,0.04229999,35.23676,22.932,8.28,25.93064,6.554079,-0.003809268
24.30406,0.04229999,7.728009,22.932,8.28,26.80317,14.24524,359.9881
24.51928,0.06510107,1.040445,22.89798,8.283615,26.96855,15.37537,-0.00206006
24.73454,0.4189768,0.4826276,22.54395,8.491445,26.90829,14.90761,-0.000769058
24.95009,0.7557858,0.2537763,22.08053,9.083776,26.82796,14.42031,-0.0001786736
25.16528,0.7557834,0,21.69258,9.730995,26.81631,14.34871,-2.726466E-05
