Time,Distance,angle,PosX,PosZ,AngleX,AngleY,AngleZ
27.37139,0,0,99.64,14.48,327.7382,224.6702,16.54325
28.36629,0.08999844,113.304,99.64,14.48,359.4011,120.0274,2.668188E-08
29.37702,0,21.76387,99.64,14.48,5.995385,99.31178,0.0890853
30.38742,0,137.2689,99.64,14.48,62.7045,118.3304,1.017321
31.38898,0,34.38008,99.64,14.48,40.30032,104.6508,359.7577
32.39955,0,63.37624,99.64,14.48,17.82137,158.2872,0.1069514
33.39955,0,51.42433,99.64,14.48,32.76621,204.9693,359.7535
34.40993,0,4.787087,99.64,14.48,35.22893,209.5699,-5.853107E-05
35.4205,0.3651933,7.721718,99.48349,14.19148,35.73591,201.8833,0.002052083
36.43158,1.108778,28.93885,98.44517,14.35372,38.9941,229.8284,-0.003521822
37.44165,2.179186,0,96.58652,13.4017,39.01809,229.9617,-1.098882E-06
38.4522,0.2077722,102.0009,96.38261,13.43997,54.05073,153.5636,359.8035
39.46278,0.08919129,80.31977,96.4184,13.5125,27.24477,79.83434,359.9829
40.46425,2.196714,25.33777,97.98776,14.96402,30.21974,104.7043,359.7232
41.47429,1.117073,69.23283,98.58336,14.3145,36.97038,174.013,-0.001650757
42.48483,2.122644,40.50953,99.17521,12.33891,31.47455,133.881,359.9862
43.49534,2.140915,0.293341,97.57597,11.6345,31.46101,133.534,-2.001824E-06
44.5063,1.110088,0,96.67107,11.55471,31.46101,133.5341,-3.002737E-06
45.5165,1.558874,0,97.74413,10.44439,31.46101,133.5341,-3.002737E-06
46.52704,1.106688,0,97.05023,9.601087,31.46101,133.5341,-3.002737E-06
47.5376,1.29719,0,97.7439,8.634195,31.46101,133.5341,-4.003649E-06
48.54835,0,52.57244,97.7439,8.634195,9.43117,181.4494,0.4285119
49.55899,0,1.546866,97.7439,8.634195,8.763738,182.9011,0.4414946
50.56948,0,0,97.7439,8.634195,8.763738,182.9011,0.4414946
51.58005,0,0,97.7439,8.634195,8.763738,182.9011,0.4414946
52.59062,0,0,97.7439,8.634195,8.763738,182.9011,0.4414946
53.60119,0,0,97.7439,8.634195,8.763738,182.9011,0.4414946
54.61176,0,0,97.7439,8.634195,8.763738,182.9011,0.4414946
55.62232,0,0,97.7439,8.634195,8.763738,182.9011,0.4414946
56.63445,0,43.56456,97.7439,8.634195,18.34953,140.4871,0.8767734
57.64445,0,127.7713,97.7439,8.634195,17.75585,13.49059,0.1838293
58.65502,1.540828,92.5694,97.44245,9.954145,23.4498,327.0251,359.9305
59.66588,2.341277,2.499387,95.1835,10.49079,23.1074,324.2558,-1.021071E-05
60.67627,2.295393,1.107811,94.60184,12.47796,23.10733,324.2554,9.282456E-07
61.68713,0.7237632,2.413446,93.95383,12.37761,23.10733,324.2554,9.282456E-07
62.6973,0,2.413446,93.95383,12.37761,23.10733,324.2554,9.282456E-07
63.70815,0,2.413446,93.95383,12.37761,23.10733,324.2554,9.282456E-07
