Time,Distance,angle,PosX,PosZ,AngleX,AngleY,AngleZ
262.4545,0.9411081,29.0851,83.635,8.084902,14.03253,71.98734,359.9067
263.467,1.73875,97.50432,83.63499,6.346153,13.50191,58.33152,358.4365
264.4776,0.3416308,34.06851,83.635,6.297,5.887524,31.88109,0.004621951
265.4942,1.126349,59.45512,83.635,7.420442,8.038846,79.68429,359.99
266.5046,0.8851362,1.038109,83.635,6.783659,8.098711,80.81535,-1.293561E-06
267.5153,1.14754,26.27601,83.635,5.637082,1.719736,106.2342,0.05767908
268.5261,0.831254,24.84916,83.635,4.828152,1.779248,84.53378,0.0002264126
269.5364,0.3716726,28.76093,83.635,4.513776,1.771997,55.62754,-0.0006762987
270.547,0.3001537,19.33378,83.635,4.213622,1.117513,36.41063,2.679224E-05
271.5576,0.2259855,21.85584,83.63499,3.987637,1.601831,14.38576,-0.003204291
272.5681,0.3590829,32.01328,83.61634,4.30056,0.821147,342.2046,7.95692E-05
273.5787,0.7019156,23.85135,83.37673,4.957125,1.079649,318.358,359.9892
274.5893,0.8096322,13.06704,82.78433,5.504034,0.9032043,308.9651,1.478279E-05
275.5998,1.404634,4.307167,81.66746,6.333382,0.9868976,304.1899,4.029342E-06
276.6104,0.7526802,5.34732,81.3555,7.003349,0.4739465,309.6319,0.0007215568
277.621,1.262184,51.61363,80.38435,7.802279,8.483137,344.0524,359.9785
278.6261,1.617753,160.5381,79.29304,7.147877,359.9193,282.9335,0.03316693
279.6363,1.868701,17.53441,77.49823,7.429874,4.146606,295.9327,0.01596617
280.647,2.065469,24.24052,75.45065,7.449926,2.628604,320.4282,5.608791E-05
281.6572,2.075894,73.51019,73.5471,8.053844,4.050419,12.52642,0.01691893
282.6678,3.219707,27.42001,70.53331,8.99221,6.090122,352.3113,0.001032409
283.6783,3.446929,0.1532334,67.78796,11.07618,6.074855,352.3843,0.0001471149
284.6889,1.409347,12.09302,67.24504,12.26262,6.086771,4.211552,0.0002751456
285.6995,0.9648163,8.615419,67.29547,13.22603,10.64991,357.709,0.00887751
286.7102,0.6884273,6.383543,67.23143,13.91065,10.90037,352.0678,0.0004743453
